timestamp,cpu_pct,mem_kb,net_in_kb_s,net_out_kb_s
2013-08-12 17:00:47,37.59561135352174,101163.07246376813,36.003623188405804,7.544927536231884
2013-08-12 17:05:47,45.929632003753625,118508.14782608693,47.93333333333332,13.595652173913045
2013-08-12 17:10:47,38.532227394011905,113540.47287784677,40.54042443064182,8.773913043478261
2013-08-12 17:15:47,37.50769470798551,95433.7652173913,40.899275362318846,9.359420289855072
2013-08-12 17:20:47,37.79980879514675,91475.08695652174,39.58043478260869,7.140096618357487
2013-08-12 17:25:47,35.65883991201088,89074.05507246376,36.324637681159416,5.842753623188406
2013-08-12 17:30:47,36.70460604232247,89013.37101449278,32.18478260869565,5.768840579710145
2013-08-12 17:35:47,47.385887178670295,112452.42608695653,36.80072463768116,5.678260869565217
2013-08-12 17:40:47,36.34893582161233,111954.59710144931,34.29347826086956,6.478260869565216
2013-08-12 17:45:47,36.33775829925725,101578.76645962732,32.80507246376811,6.680434782608694
2013-08-12 17:50:47,38.14340464875725,104472.14782608695,32.58043478260869,5.5920289855072465
2013-08-12 17:55:47,36.197502841807975,112136.92173913044,36.801449275362316,8.358695652173912
2013-08-12 18:00:47,36.574776356474636,107059.28405797103,37.347101449275364,8.631884057971016
2013-08-12 18:05:47,46.00823149551811,114716.55072463771,54.51811594202899,15.548550724637682
2013-08-12 18:10:47,40.98931370689131,104618.44057971015,44.06956521739131,9.695652173913043
2013-08-12 18:15:47,38.01529063236595,106191.26086956522,35.48768115942029,8.046376811594202
2013-08-12 18:20:47,36.23301736136594,102304.5768115942,33.20797101449275,4.771739130434782
2013-08-12 18:25:47,35.94109890762682,94005.30144927537,30.086231884057973,4.663043478260869
2013-08-12 18:30:47,38.615719835826084,99639.55072463768,32.84637681159421,5.591304347826087
2013-08-12 18:35:47,46.26784754137682,116109.12173913042,38.16521739130435,5.325362318840579
2013-08-12 18:40:47,37.628448336858696,112729.63768115941,35.813043478260866,5.481159420289855
2013-08-12 18:45:47,37.773049709521736,98017.21739130432,31.87463768115942,6.831884057971014
2013-08-12 18:50:47,37.896663783543474,108947.58260869562,34.57173913043478,6.413768115942029
2013-08-12 18:55:47,37.22327625105435,108151.68695652175,37.85,10.523188405797102
2013-08-12 19:00:47,37.58451898111594,101478.3768115942,39.496376811594196,10.943478260869565
2013-08-12 19:05:47,47.31224406731884,124395.08405797099,54.29855072463768,14.344927536231884
2013-08-12 19:10:47,38.75674522307971,115675.99710144929,42.178260869565214,8.849999999999998
2013-08-12 19:15:47,37.18758970062681,109464.17391304347,36.1268115942029,10.742753623188404
2013-08-12 19:20:47,38.619824937804346,103822.38840579707,34.31014492753623,6.22391304347826
2013-08-12 19:25:47,36.589937576155805,93963.63478260869,31.100724637681157,5.848550724637681
2013-08-12 19:30:47,37.19533238706522,98292.70724637683,32.07826086956521,6.030434782608697
2013-08-12 19:35:47,47.78252488806885,117750.30434782608,29.227536231884063,4.02463768115942
2013-08-12 19:40:47,37.47009142983334,108493.60289855073,36.14782608695653,6.455072463768118
2013-08-12 19:45:47,37.26860415625001,107752.77101449276,35.25217391304348,4.852898550724638
2013-08-12 19:50:47,37.332816042307975,108035.68985507244,35.03478260869565,8.085507246376812
2013-08-12 19:55:47,37.25983599978985,106466.66956521738,29.86304347826087,4.25
2013-08-12 20:00:47,36.936629563869566,108440.37971014493,39.66666666666667,11.057971014492752
2013-08-12 20:05:47,18.967087137612406,72390.64186046511,237.77519379844964,239.85891472868215
2013-08-12 20:05:48,511.7221511171112,837926.8444444444,595.7888888888889,4.622222222222223
2013-08-12 20:10:48,40.15004756829347,120890.35942028985,44.81304347826087,6.294927536231884
2013-08-12 20:15:48,37.59492477277173,111673.55942028988,37.32608695652174,7.463768115942028
2013-08-12 20:20:48,36.94995589187578,109003.98136645963,34.77898550724637,4.980486542443063
2013-08-12 20:25:48,37.0444265939529,112332.60869565213,36.87608695652174,5.571739130434783
2013-08-12 20:30:48,39.63041712006522,103725.61159420291,38.39492753623188,6.094927536231883
2013-08-12 20:35:48,46.980495829586964,121718.48405797101,33.55434782608695,5.0804347826086955
2013-08-12 20:40:48,37.22361676069203,128292.97971014494,34.45,4.739855072463768
2013-08-12 20:45:48,37.2179048225616,107349.95072463766,38.64782608695652,6.139855072463768
2013-08-12 20:50:48,38.77325317901501,105592.15879917183,39.87230848861284,7.258488612836439
2013-08-12 20:55:48,35.74248844241305,109969.51594202899,31.188405797101446,3.731159420289855
2013-08-12 21:00:48,37.01944111268478,102031.084057971,41.65217391304348,11.151449275362317
2013-08-12 21:05:48,46.41515539439855,128017.57101449276,56.062318840579714,18.878260869565214
2013-08-12 21:10:48,39.979889991221015,124613.57101449276,37.2536231884058,4.355797101449275
2013-08-12 21:15:48,37.83621821976812,133045.81159420288,32.93550724637681,3.4405797101449274
2013-08-12 21:20:48,37.590127596471014,126408.64057971019,32.93478260869565,3.803623188405796
2013-08-12 21:25:48,37.010881280757246,105659.32463768119,31.83260869565217,4.553623188405797
2013-08-12 21:30:48,37.28932512482246,99935.95652173915,34.72391304347826,5.367391304347826
2013-08-12 21:35:48,45.59125704846739,119686.03768115942,32.27173913043478,3.38695652173913
2013-08-12 21:40:48,36.75810775781522,115584.74202898552,32.70869565217391,4.7043478260869565
2013-08-12 21:45:48,36.50068936887319,92715.48405797103,31.979710144927534,4.518840579710146
2013-08-12 21:50:48,37.81308587898189,109865.13913043479,36.11594202898551,4.076086956521739
2013-08-12 21:55:48,36.834919405347826,114190.44347826086,33.296946169772255,4.131987577639752
2013-08-12 22:00:48,36.42809518525724,107106.82318840583,39.32971014492754,9.965942028985506
2013-08-12 22:05:48,46.730256816862315,138058.90144927538,51.68695652173913,8.497826086956522
2013-08-12 22:10:48,38.659727113985504,124125.3536231884,30.618840579710145,3.096376811594203
2013-08-12 22:15:48,37.15403528331159,101560.02608695652,29.25579710144928,4.2123188405797105
2013-08-12 22:20:48,38.114188988699276,102059.59710144928,28.958695652173912,3.0318840579710145
2013-08-12 22:25:48,36.90987403732609,108012.915942029,25.821739130434782,3.5652173913043486
2013-08-12 22:30:48,36.78816386931159,122276.96811594204,30.434057971014493,4.490579710144927
2013-08-12 22:35:48,45.336646588873194,118546.16231884058,29.218115942028984,3.9565217391304346
2013-08-12 22:40:48,36.32675465028986,106460.83188405799,25.882608695652177,3.0188405797101443
2013-08-12 22:45:48,35.61734714898913,95200.25507246377,25.369565217391305,4.265217391304348
2013-08-12 22:50:48,36.29821844492754,100872.41449275361,29.173188405797102,5.714492753623188
2013-08-12 22:55:48,36.83758786950725,116135.6231884058,25.516666666666666,3.8304347826086955
2013-08-12 23:00:48,35.87510076330798,111177.69565217393,34.63695652173913,11.225362318840583
2013-08-12 23:05:49,45.06481689275724,104320.16231884061,47.33115942028986,16.263768115942028
2013-08-12 23:10:49,38.985401055731884,101048.90724637684,36.68260869565217,5.08768115942029
2013-08-12 23:15:49,37.46055706394566,102211.5536231884,31.69565217391305,7.3231884057971
2013-08-12 23:20:49,36.36697386080436,90388.62028985507,31.61159420289855,4.521014492753624
2013-08-12 23:25:49,34.71877487191305,87497.3768115942,26.039130434782606,3.6355072463768123
2013-08-12 23:30:49,36.63725285403985,79927.48405797103,28.016666666666666,2.7166666666666663
2013-08-12 23:35:49,46.08805733433541,100351.9565217391,27.483333333333334,3.258954451345755
2013-08-12 23:40:49,36.308986453769926,90876.7768115942,29.36086956521739,2.8340579710144924
2013-08-12 23:45:49,35.641483095431155,89809.17681159421,34.88043478260869,3.145652173913043
2013-08-12 23:50:49,37.171212846677534,94822.20579710146,31.22101449275362,4.092753623188406
2013-08-12 23:55:49,35.67262065601812,93718.53333333335,26.757971014492757,3.936231884057971
2013-08-13 00:00:49,35.56828016249637,91042.02608695651,41.43550724637681,14.636956521739132
2013-08-13 00:05:49,44.9042607218587,109730.18260869566,42.33840579710145,11.51304347826087
2013-08-13 00:10:49,38.71984931140942,97340.70476190478,29.06739130434783,2.198861283643892
2013-08-13 00:15:49,35.482792767413045,93927.4,25.644927536231886,3.2268115942028985
2013-08-13 00:20:49,35.614647838771745,89550.7971014493,28.084782608695654,3.5782608695652174
2013-08-13 00:25:49,36.13787778680073,92673.61739130436,24.050724637681164,2.218115942028985
2013-08-13 00:30:49,35.64726373547826,85787.80289855073,26.141304347826086,3.4239130434782608
2013-08-13 00:35:49,44.42712130856522,100150.50434782608,24.81811594202899,2.365217391304348
2013-08-13 00:40:49,36.78412228199638,96997.24057971014,27.914492753623193,2.2007246376811596
2013-08-13 00:45:49,35.214042839068846,94201.13623188405,25.113043478260874,2.189130434782609
2013-08-13 00:50:49,35.26030910323551,88597.21159420289,24.36231884057971,2.223913043478261
2013-08-13 00:55:49,35.46675299292029,85329.8927536232,26.16159420289854,1.7673913043478264
2013-08-13 01:00:49,38.0589102195,99698.4086956522,60.27608695652174,34.20797101449275
2013-08-13 01:05:49,51.98958595809783,107222.73913043477,108.28478260869566,73.25289855072464
2013-08-13 01:10:49,43.09380084919203,94862.21159420292,34.83913043478261,3.1528985507246374
2013-08-13 01:15:49,35.926377948778985,95734.1346508564,68.30724637681159,37.449275362318836
2013-08-13 01:20:49,37.4817055382971,97451.26666666666,28.605797101449276,2.3434782608695652
2013-08-13 01:25:49,34.712064658789856,93741.30144927537,24.78260869565218,3.926086956521739
2013-08-13 01:30:49,36.18577818175724,90320.21739130434,28.521739130434778,6.080434782608694
2013-08-13 01:35:49,53.087136343268114,119178.82608695653,339.15507246376814,319.89710144927534
2013-08-13 01:40:49,46.95106102576811,107809.64637681158,335.18405797101457,316.277536231884
2013-08-13 01:45:49,40.16995328631159,116792.89565217392,76.36304347826088,53.81376811594204
2013-08-13 01:50:49,35.48963701069203,104284.02898550723,25.96376811594203,2.783333333333333
2013-08-13 01:55:49,34.71539983500363,94493.62898550722,23.96159420289855,2.5934782608695657
2013-08-13 02:00:50,36.14074927052899,91598.56521739131,33.57463768115942,3.7195652173913047
2013-08-13 02:05:50,48.74542863668116,111536.75652173912,107.49710144927536,76.76014492753625
2013-08-13 02:10:50,44.503923769699284,120707.98550724635,336.972463768116,312.35869565217394
2013-08-13 02:15:50,48.37144682373913,102823.32753623185,314.1702898550725,291.1391304347826
2013-08-13 02:20:50,48.63842140281884,95255.29565217391,306.94130434782613,285.9420289855072
2013-08-13 02:25:50,48.798330710036225,96442.45797101449,294.977536231884,275.8391304347826
2013-08-13 02:30:50,39.8866980784674,90059.8724637681,41.52318840579711,17.24420289855072
2013-08-13 02:35:50,47.64154304117029,103659.10144927535,27.43478260869565,5.069565217391306
2013-08-13 02:40:50,39.07438953060611,100814.87329192547,30.022463768115948,1.3901138716356107
2013-08-13 02:45:50,39.16879414519928,103208.89275362322,28.723913043478266,2.8188405797101446
2013-08-13 02:50:50,39.004201747318845,93123.91304347826,27.960869565217394,4.105072463768116
2013-08-13 02:55:50,39.005721645402176,92517.93623188406,26.755797101449275,3.3144927536231883
2013-08-13 03:00:49,39.66035033484472,91944.28985507246,56.32536231884058,31.253157349896483
2013-08-13 03:05:49,58.017376535188404,120151.38260869567,371.13115942028986,344.3898550724638
2013-08-13 03:10:49,49.35886144501812,117022.77971014493,234.3217391304348,211.7326086956522
2013-08-13 03:15:49,42.42319819871119,104816.52091097308,28.111315496098108,1.7881270903010034
2013-08-13 03:20:49,40.822752242503626,97084.56521739128,25.715217391304346,1.5014492753623188
2013-08-13 03:25:49,37.792642198804344,98406.70434782609,24.30652173913043,1.6934782608695653
2013-08-13 03:30:50,38.96049891216305,94932.19999999998,26.327536231884057,1.6789855072463769
2013-08-13 03:35:50,47.604469783773034,110444.73561076606,24.494927536231884,1.6275362318840578
2013-08-13 03:40:50,38.16653890074276,103993.51594202897,23.86086956521739,1.589855072463768
2013-08-13 03:45:50,38.74237027518115,108886.88695652173,24.400000000000002,1.8666666666666665
2013-08-13 03:50:50,38.96415101283695,103638.02401656317,27.027536231884056,1.9579710144927538
2013-08-13 03:55:50,37.60545919514131,115476.52463768116,23.29057971014493,1.3695652173913047
2013-08-13 04:00:50,37.77377536972593,95979.82814814815,35.294814814814806,8.86962962962963
2013-08-13 04:05:50,49.799794508333335,132591.83188405796,43.98550724637681,7.9311594202898545
2013-08-13 04:10:50,53.87735037025725,119900.59999999998,43.67753623188405,2.2543478260869563
2013-08-13 04:15:50,53.64683779096377,114249.26956521739,33.20362318840581,2.51231884057971
2013-08-13 04:20:50,51.56605000878262,113303.31014492756,29.8268115942029,1.8471014492753624
2013-08-13 04:25:50,42.25046047655073,111276.47826086957,23.640579710144927,1.8108695652173912
2013-08-13 04:30:50,38.73330144614493,104491.11304347824,26.05652173913044,1.8543478260869561
2013-08-13 04:35:50,46.475253354735514,108379.60579710147,25.70507246376812,1.2688405797101447
2013-08-13 04:40:50,40.46365444864129,118371.16588628762,27.251449275362322,1.6340579710144925
2013-08-13 04:45:50,38.49173628043478,101905.71304347826,26.354347826086954,1.647101449275362
2013-08-13 04:50:50,40.32450764443116,107914.17971014492,33.68333333333334,1.9594202898550726
2013-08-13 04:55:50,40.23998415577717,106174.1420289855,30.54565217391304,1.6362318840579713
2013-08-13 05:00:50,39.47426877998913,99162.70434782609,36.08623188405797,6.931884057971015
2013-08-13 05:05:50,47.76032377441305,119594.7884057971,37.3731884057971,8.719565217391304
2013-08-13 05:10:50,43.52347838206522,114401.27826086956,30.72753623188406,2.32536231884058
2013-08-13 05:15:50,38.49636856140581,98570.1652173913,27.120289855072464,2.455797101449275
2013-08-13 05:20:50,40.26252043511957,93929.41159420289,30.825517598343687,2.300103519668737
2013-08-13 05:25:50,38.19754609608696,107241.66956521741,25.394202898550724,2.147101449275362
2013-08-13 05:30:50,38.96573741905177,102507.65258799172,28.55724637681159,2.554606625258799
2013-08-13 05:35:50,47.37112462689493,108051.04057971014,25.515942028985513,3.2028985507246372
2013-08-13 05:40:50,40.68680113610145,110476.70724637678,25.937681159420286,2.724223602484472
2013-08-13 05:45:50,38.8853902075616,103151.97681159418,23.97391304347826,2.0144927536231885
2013-08-13 05:50:50,38.824738066456526,103003.76811594202,25.737681159420287,3.534782608695653
2013-08-13 05:55:50,40.04269072215943,107576.0811594203,28.145652173913046,2.889855072463768
2013-08-13 06:00:51,39.996098387101455,102621.98550724637,31.713768115942027,4.4949275362318835
2013-08-13 06:05:51,47.74900861188768,121659.67826086956,38.07536231884058,10.61159420289855
2013-08-13 06:10:51,44.2262228597029,124655.29855072463,33.99927536231884,3.97463768115942
2013-08-13 06:15:51,41.705875305231885,109853.77101449276,28.179710144927537,2.9514492753623185
2013-08-13 06:20:51,39.62778322630073,106979.31863354034,27.81739130434783,3.3401138716356105
2013-08-13 06:25:51,38.37666385488406,107944.5420289855,24.752898550724634,4.750724637681159
2013-08-13 06:30:51,39.55038650693478,94162.96521739129,27.084782608695654,4.523188405797102
2013-08-13 06:35:51,49.4964775013116,117645.74202898552,25.63405797101449,3.4637681159420284
2013-08-13 06:40:51,39.612492972056415,108293.80910973085,28.603623188405805,4.836542443064182
2013-08-13 06:45:51,39.24641736369203,102880.33333333333,28.16086956521739,5.73768115942029
2013-08-13 06:50:51,40.7698011366087,107445.10434782608,28.838405797101448,5.68768115942029
2013-08-13 06:55:51,42.79288763109679,102365.69813664594,51.48260869565218,6.420600414078675
2013-08-13 07:00:51,46.12911576582609,111498.6463768116,67.55289855072463,8.418115942028987
2013-08-13 07:05:51,54.66012914914131,129282.64057971016,80.62898550724638,14.424223602484473
2013-08-13 07:10:51,48.393997617318846,116479.50434782608,49.112318840579704,7.377536231884057
2013-08-13 07:15:51,41.51046225048189,103307.72463768115,40.98768115942029,14.94782608695652
2013-08-13 07:20:51,40.103420866068845,108024.44347826087,34.797826086956526,8.639855072463769
2013-08-13 07:25:51,40.236583837967395,112064.84347826087,30.66159420289855,6.759420289855073
2013-08-13 07:30:51,40.3460512691558,110615.42608695652,43.80652173913044,13.486231884057972
2013-08-13 07:35:51,48.50332375397827,128059.32463768119,31.528260869565223,5.74927536231884
2013-08-13 07:40:51,39.954453486322464,105716.3623188406,28.391304347826086,5.147826086956521
2013-08-13 07:45:51,41.615607189764496,111815.98550724638,30.681159420289852,7.757971014492754
2013-08-13 07:50:51,40.422938875141305,119979.55755693583,30.33913043478261,6.918840579710144
2013-08-13 07:55:51,39.47092275268116,107329.15652173918,32.45797101449275,6.773188405797101
2013-08-13 08:00:51,41.05399913054348,109148.54306418217,45.40551839464883,9.187402452619843
2013-08-13 08:05:51,63.84042489283333,140205.35942028987,102.6159420289855,16.165217391304346
2013-08-13 08:10:51,51.95756603902174,141396.45217391307,60.98768115942028,9.294202898550722
2013-08-13 08:15:51,48.51257568956884,124123.38260869564,61.97246376811594,9.80942028985507
2013-08-13 08:20:51,46.44044355115218,128336.7768115942,49.80289855072464,7.010144927536232
2013-08-13 08:25:51,51.5329972900942,135492.64347826084,65.55724637681159,7.185507246376813
2013-08-13 08:30:51,52.74713865809783,124165.22898550726,66.3,7.398550724637681
2013-08-13 08:35:51,54.680770461655804,146502.43768115944,82.24565217391304,9.376086956521739
2013-08-13 08:40:51,45.010005343797104,143077.5536231884,78.2072463768116,6.459420289855072
2013-08-13 08:45:51,44.55460694019565,134162.73333333334,89.9086956521739,6.071014492753622
2013-08-13 08:50:51,45.54821909805797,137466.03478260868,84.04927536231882,7.691304347826088
2013-08-13 08:55:51,43.91697649663405,137838.4811594203,56.66304347826088,8.630434782608695
2013-08-13 09:00:51,45.82951790257972,130008.38550724636,58.76666666666667,6.775362318840579
2013-08-13 09:05:52,58.556607899203456,155800.56900780374,66.55289855072463,17.868840579710145
2013-08-13 09:10:52,51.95676530611957,136865.76169772257,70.80036231884058,13.447463768115943
2013-08-13 09:15:52,47.007956157525356,134238.8,53.323188405797104,9.289130434782608
2013-08-13 09:20:52,47.22967907756159,139555.71014492752,100.8659420289855,6.666666666666666
2013-08-13 09:25:52,44.20683889551812,130280.06086956519,55.09420289855072,6.46159420289855
2013-08-13 09:30:52,47.69973145846014,118855.80289855073,76.48478260869565,8.776811594202899
2013-08-13 09:35:52,55.78972140871376,140330.71594202897,88.52536231884059,8.739855072463767
2013-08-13 09:40:52,47.34317720340217,142706.0209109731,113.2108695652174,13.881884057971012
2013-08-13 09:45:52,53.05304412399637,128623.58550724636,117.9768115942029,9.84855072463768
2013-08-13 09:50:52,53.25733212431884,145077.81739130436,77.80144927536232,8.415942028985507
2013-08-13 09:55:52,49.29711345821375,131987.72753623186,61.16086956521738,7.756521739130435
2013-08-13 10:00:52,49.04075663868116,131345.80579710144,61.70942028985507,8.768840579710146
2013-08-13 10:05:52,53.677637183937904,149488.15155279503,66.05579710144929,17.44151138716356
2013-08-13 10:10:52,47.666564049744416,144989.3694537347,69.69492753623187,10.392028985507245
2013-08-13 10:15:52,44.86852349709783,137929.61449275358,102.24855072463768,10.780434782608696
2013-08-13 10:20:52,44.053152359960144,144665.23229813663,96.4217391304348,5.258229813664596
2013-08-13 10:25:52,46.980131981268116,131647.70434782607,116.05217391304348,9.291304347826088
2013-08-13 10:30:52,45.09179165794927,133410.48115942025,105.00289855072465,10.82463768115942
2013-08-13 10:35:52,61.909104456807974,155932.10434782607,98.4572463768116,11.892753623188405
2013-08-13 10:40:52,62.79106612467753,162926.41449275363,90.39710144927535,7.429710144927536
2013-08-13 10:45:52,43.102532835634065,149173.3652173913,59.99130434782609,8.308695652173913
2013-08-13 10:50:52,43.40699832516304,129278.85507246378,55.60579710144927,7.068840579710144
2013-08-13 10:55:52,44.442838727086965,130808.031884058,60.93695652173913,5.458695652173913
2013-08-13 11:00:52,45.31867748252535,127257.79130434779,69.44202898550724,7.807971014492756
2013-08-13 11:05:52,62.48178577402537,147343.99420289855,110.61376811594204,15.290579710144925
2013-08-13 11:10:52,59.515193676677534,144859.3507246377,80.5159420289855,11.242028985507247
2013-08-13 11:15:52,46.702198975057975,134567.42028985507,70.7768115942029,11.607971014492755
2013-08-13 11:20:53,46.45473530538406,136601.97101449277,74.54855072463769,9.0
2013-08-13 11:25:53,49.925847094126816,141137.99130434782,92.33695652173913,6.118115942028987
2013-08-13 11:30:53,80.09422295148188,153251.75652173912,79.65289855072463,7.686956521739131
2013-08-13 11:35:53,60.243651773554355,177695.81159420288,90.47753623188405,9.915217391304349
2013-08-13 11:40:53,45.48566116172826,148639.48405797099,74.45579710144925,10.04855072463768
2013-08-13 11:45:53,44.03665588041304,132151.10144927536,54.16159420289857,7.892753623188405
2013-08-13 11:50:53,45.327978160626806,131022.64347826086,70.29420289855074,10.46159420289855
2013-08-13 11:55:53,44.0044365940145,137568.77391304346,50.48405797101449,10.096376811594203
2013-08-13 12:00:53,44.21139132690218,133133.2376811594,63.30797101449275,12.228260869565217
2013-08-13 12:05:52,57.08299634123189,159579.28695652174,58.11014492753624,17.78550724637681
2013-08-13 12:10:52,52.071096708112314,152177.5623188406,83.73115942028984,9.842753623188406
2013-08-13 12:15:52,53.129966184652176,152419.76231884057,71.56304347826087,9.48695652173913
2013-08-13 12:20:52,48.74067516722464,143174.52463768114,80.14565217391305,6.368840579710144
2013-08-13 12:25:52,46.25764098979348,137165.96811594203,57.619565217391305,10.642753623188407
2013-08-13 12:30:52,52.68846012993013,126795.06873706005,93.34130434782608,36.07536231884059
2013-08-13 12:35:52,89.51933103771117,186997.17173913048,92.4913043478261,29.25289855072464
2013-08-13 12:40:52,111.74876784859363,246742.97748049052,59.88478260869564,14.233333333333334
2013-08-13 12:45:52,111.97447554887138,203273.51428571425,62.9050724637681,13.94202898550725
2013-08-13 12:50:52,110.88703897036598,209857.79130434783,67.52608695652175,18.76739130434783
2013-08-13 12:55:52,104.26727366784058,232888.4753623188,92.5840579710145,6.431159420289856
2013-08-13 13:00:53,105.99691843722829,389736.1304347826,121.3463768115942,11.044202898550726
2013-08-13 13:05:53,123.35366059631521,320799.8608695652,130.62246376811595,37.004347826086956
2013-08-13 13:10:53,113.51111854088771,233526.77681159417,104.18623188405799,30.229710144927534
2013-08-13 13:15:53,106.48139842548912,241453.78840579707,89.74999999999999,10.179710144927537
2013-08-13 13:20:53,101.53048785403988,303019.53623188415,87.67173913043479,9.097826086956522
2013-08-13 13:25:53,106.82781314384782,341824.37391304347,83.69492753623189,7.565217391304348
2013-08-13 13:30:53,105.07144574412682,231326.98260869563,70.24057971014493,8.668115942028987
2013-08-13 13:35:53,115.16760921463766,216797.0724637681,82.62536231884056,6.619565217391303
2013-08-13 13:40:53,104.18819585430074,230768.5652173913,85.52753623188406,9.39782608695652
2013-08-13 13:45:53,102.07654575242394,388716.06376811594,79.84420289855072,12.028260869565216
2013-08-13 13:50:53,104.47982074313353,306090.6430641822,57.98188405797101,17.55797101449275
2013-08-13 13:55:53,103.85874289149275,206436.5507246377,46.58913043478262,9.601449275362318
2013-08-13 14:00:53,103.6011976069855,200171.72173913047,54.75,13.46376811594203
2013-08-13 14:05:53,117.25035367858698,297943.8753623189,83.85072463768115,20.47753623188406
2013-08-13 14:10:53,125.4099233044964,409932.5855072463,69.02463768115942,13.132608695652172
2013-08-13 14:15:53,118.80631905950725,247243.7072463768,53.55507246376811,11.384057971014494
2013-08-13 14:20:53,111.99442131272467,228050.22028985506,72.0282608695652,7.655797101449274
2013-08-13 14:25:53,92.76084596746323,254439.75734989648,53.856521739130436,13.728260869565217
2013-08-13 14:30:53,68.71764470237038,241819.19703703705,54.80148148148147,11.37037037037037
2013-08-13 14:35:53,50.585827058402174,177494.40869565215,43.1231884057971,7.18695652173913
2013-08-13 14:40:53,42.80200920372102,132892.02898550723,43.2,12.62608695652174
2013-08-13 14:45:53,41.958402468898555,127787.68985507244,34.35869565217392,6.55144927536232
2013-08-13 14:50:53,42.149795578989135,128051.76811594205,36.65942028985508,9.73333333333333
2013-08-13 14:55:53,44.06107782529348,134358.45507246378,33.493478260869566,9.302173913043479
2013-08-13 15:00:53,48.92182906332972,139494.92463768116,53.78550724637681,13.039130434782608
2013-08-13 15:05:53,57.4764221347355,151036.85507246378,58.129710144927536,18.32536231884058
2013-08-13 15:10:53,47.618432555927534,137694.115942029,46.1768115942029,12.929710144927537
2013-08-13 15:15:54,44.376017864666665,150947.56231884056,43.1572463768116,17.46014492753623
